"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 04 11:08:38 GMT 2025","Tue Mar 04 11:08:44 GMT 2025","6592","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictHouseTest","incorrectEvictHouseTest",""
"passed","Tue Mar 04 11:11:55 GMT 2025","Tue Mar 04 11:11:59 GMT 2025","4416","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithValidData","Тест создания автомобиля с валидными данными","Тест создания автомобиля с валидными данными"
"passed","Tue Mar 04 11:13:30 GMT 2025","Tue Mar 04 11:13:45 GMT 2025","14552","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyModelField","Тест создания автомобиля с пустым полем Model","Тест создания автомобиля с пустым полем Model"
"passed","Tue Mar 04 11:08:10 GMT 2025","Tue Mar 04 11:08:16 GMT 2025","6624","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleUserTest","incorrectSettleUserTest",""
"passed","Tue Mar 04 11:16:52 GMT 2025","Tue Mar 04 11:17:04 GMT 2025","11770","PFLB Poligon SmokeTests","Tests","tests.uiTests.SellAndBuyCarTest","tests.uiTests.SellAndBuyCarTest","buyCarTest","Проверка покупки машины","Проверка покупки машины"
"passed","Tue Mar 04 11:12:07 GMT 2025","Tue Mar 04 11:12:12 GMT 2025","4311","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Tue Mar 04 11:07:42 GMT 2025","Tue Mar 04 11:07:42 GMT 2025","348","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Tue Mar 04 11:11:27 GMT 2025","Tue Mar 04 11:11:31 GMT 2025","4308","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Tue Mar 04 11:11:36 GMT 2025","Tue Mar 04 11:11:46 GMT 2025","10764","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Tue Mar 04 11:07:45 GMT 2025","Tue Mar 04 11:07:45 GMT 2025","354","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Tue Mar 04 11:09:07 GMT 2025","Tue Mar 04 11:09:22 GMT 2025","14631","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 11:20:32 GMT 2025","Tue Mar 04 11:20:32 GMT 2025","516","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Tue Mar 04 11:20:43 GMT 2025","Tue Mar 04 11:20:44 GMT 2025","885","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Tue Mar 04 11:08:48 GMT 2025","Tue Mar 04 11:09:03 GMT 2025","14735","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Tue Mar 04 11:12:16 GMT 2025","Tue Mar 04 11:12:26 GMT 2025","10698","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithValidData","Тест удаления созданного автомобиля","Тест удаления созданного автомобиля"
"passed","Tue Mar 04 11:14:07 GMT 2025","Tue Mar 04 11:14:12 GMT 2025","5015","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","checkHouseById","Проверка получения данных о доме по ID","Проверка получения данных о доме по ID"
"passed","Tue Mar 04 11:14:21 GMT 2025","Tue Mar 04 11:14:25 GMT 2025","4527","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouse","Проверка создания дома со всеми заполненными полями","Проверка создания дома со всеми заполненными полями"
"passed","Tue Mar 04 11:20:06 GMT 2025","Tue Mar 04 11:20:07 GMT 2025","697","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Tue Mar 04 11:07:35 GMT 2025","Tue Mar 04 11:07:36 GMT 2025","926","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordWrongLogin","fieldPasswordWrongLogin",""
"passed","Tue Mar 04 11:07:48 GMT 2025","Tue Mar 04 11:07:48 GMT 2025","388","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPasswordAndEmail","incorrectPasswordAndEmail",""
