"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 09 12:43:35 GMT 2025","Sun Mar 09 12:43:36 GMT 2025","623","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Sun Mar 09 12:43:51 GMT 2025","Sun Mar 09 12:43:52 GMT 2025","1199","PFLB Poligon SmokeTests","Tests","tests.dbTests.UserDbTest","tests.dbTests.UserDbTest","checkUserDBTest","Проверка информации по ID пользователя в БД","Проверка информации по ID пользователя в БД"
"passed","Sun Mar 09 12:34:27 GMT 2025","Sun Mar 09 12:34:34 GMT 2025","6779","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkUserOnTableTest","Проверка отображения созданного пользователя в таблице Read all","Проверка отображения созданного пользователя в таблице Read all"
"passed","Sun Mar 09 12:43:25 GMT 2025","Sun Mar 09 12:43:27 GMT 2025","2254","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken","getAccessToken",""
"passed","Sun Mar 09 12:40:14 GMT 2025","Sun Mar 09 12:40:15 GMT 2025","697","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyToUser","Ввод корректного id и суммы.",""
"passed","Sun Mar 09 12:43:24 GMT 2025","Sun Mar 09 12:43:25 GMT 2025","745","PFLB Poligon SmokeTests","Tests","tests.uiTests.GetCarsListFromUserTest","tests.uiTests.GetCarsListFromUserTest","getCarsList","Проверка списка машин по id юзера","Проверка списка машин по id юзера"
"passed","Sun Mar 09 12:43:04 GMT 2025","Sun Mar 09 12:43:05 GMT 2025","699","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Sun Mar 09 12:31:28 GMT 2025","Sun Mar 09 12:31:29 GMT 2025","342","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Sun Mar 09 12:43:40 GMT 2025","Sun Mar 09 12:43:42 GMT 2025","2507","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Sun Mar 09 12:32:14 GMT 2025","Sun Mar 09 12:32:21 GMT 2025","6305","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictHouseTest","incorrectEvictHouseTest",""
"passed","Sun Mar 09 12:43:17 GMT 2025","Sun Mar 09 12:43:17 GMT 2025","220","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Sun Mar 09 12:43:48 GMT 2025","Sun Mar 09 12:43:51 GMT 2025","2666","PFLB Poligon SmokeTests","Tests","tests.apiTests.GetCarsListFromUserApiTest","tests.apiTests.GetCarsListFromUserApiTest","getCarsListApiTest","Проверка, что API возвращает список машин","Сравнение списка машин пользователя"
"passed","Sun Mar 09 12:43:36 GMT 2025","Sun Mar 09 12:43:38 GMT 2025","1903","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","createHouse","createHouse","Проверка создания нового дома с корректными параметрами"
"passed","Sun Mar 09 12:35:30 GMT 2025","Sun Mar 09 12:35:34 GMT 2025","4302","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Sun Mar 09 12:32:59 GMT 2025","Sun Mar 09 12:33:14 GMT 2025","14657","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Sun Mar 09 12:35:00 GMT 2025","Sun Mar 09 12:35:11 GMT 2025","10743","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Sun Mar 09 12:40:51 GMT 2025","Sun Mar 09 12:42:52 GMT 2025","120871","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testLoanFailure","Ввод корректного id и суммы.",""
"passed","Sun Mar 09 12:33:34 GMT 2025","Sun Mar 09 12:33:49 GMT 2025","14617","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Sun Mar 09 12:31:41 GMT 2025","Sun Mar 09 12:31:48 GMT 2025","6343","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","evictUser","evictUser",""
"passed","Sun Mar 09 12:38:52 GMT 2025","Sun Mar 09 12:39:07 GMT 2025","14605","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Sun Mar 09 12:34:41 GMT 2025","Sun Mar 09 12:34:45 GMT 2025","4480","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
