"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 06 12:55:14 GMT 2025","Thu Mar 06 12:55:17 GMT 2025","3143","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","CarCRUDTest","CarCRUDTest","Создание, чтение, изменение, удаление автомобиля"
"passed","Thu Mar 06 12:49:15 GMT 2025","Thu Mar 06 12:49:20 GMT 2025","4989","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseFractionalNumberOfFloors","Проверка создания дома с дробным количеством этажей - округление этажности до целого в меньшую сторону","Проверка создания дома с дробным количеством этажей - округление до целого в меньшую сторону"
"passed","Thu Mar 06 12:50:03 GMT 2025","Thu Mar 06 12:50:18 GMT 2025","14662","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Thu Mar 06 12:46:18 GMT 2025","Thu Mar 06 12:46:23 GMT 2025","4330","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteNonExistUserTest","Проверка удаления пользователя с Некорректным ID","Проверка удаления пользователя с Некорректным ID"
"passed","Thu Mar 06 12:43:21 GMT 2025","Thu Mar 06 12:43:28 GMT 2025","6386","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleHouseTest","incorrectSettleHouseTest",""
"passed","Thu Mar 06 12:47:57 GMT 2025","Thu Mar 06 12:48:11 GMT 2025","14608","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyMarkField","Тест создания автомобиля с пустым полем Mark","Тест создания автомобиля с пустым полем Mark"
"passed","Thu Mar 06 12:54:55 GMT 2025","Thu Mar 06 12:54:56 GMT 2025","1018","PFLB Poligon SmokeTests","Tests","tests.uiTests.GetCarsListFromUserTest","tests.uiTests.GetCarsListFromUserTest","getCarsList","Проверка списка машин по id юзера","Проверка списка машин по id юзера"
"passed","Thu Mar 06 12:42:44 GMT 2025","Thu Mar 06 12:42:45 GMT 2025","753","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordWrongLogin","fieldPasswordWrongLogin",""
"passed","Thu Mar 06 12:55:11 GMT 2025","Thu Mar 06 12:55:14 GMT 2025","2546","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","updateHouse","updateHouse","Проверка изменения параметров дома"
"passed","Thu Mar 06 12:47:21 GMT 2025","Thu Mar 06 12:47:36 GMT 2025","14625","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyEngineTypeField","Тест создания автомобиля с пустым полем Engine Type","Тест создания автомобиля с пустым полем Engine Type"
"passed","Thu Mar 06 12:43:13 GMT 2025","Thu Mar 06 12:43:19 GMT 2025","6411","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectSettleUserTest","incorrectSettleUserTest",""
"passed","Thu Mar 06 12:51:08 GMT 2025","Thu Mar 06 12:51:17 GMT 2025","9134","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","deleteHouseTest","Проверка удаления дома с корректным ID","Проверка удаления дома с корректным ID"
"passed","Thu Mar 06 12:42:38 GMT 2025","Thu Mar 06 12:42:39 GMT 2025","1051","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","correctLogin","correctLogin",""
"passed","Thu Mar 06 12:54:58 GMT 2025","Thu Mar 06 12:54:59 GMT 2025","395","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken2","getAccessToken2",""
"passed","Thu Mar 06 12:44:59 GMT 2025","Thu Mar 06 12:45:13 GMT 2025","14701","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:42:42 GMT 2025","Thu Mar 06 12:42:42 GMT 2025","269","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldsEmptyLogin","fieldsEmptyLogin",""
"passed","Thu Mar 06 12:52:22 GMT 2025","Thu Mar 06 12:54:23 GMT 2025","120868","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testLoanFailure","Ввод корректного id и суммы.",""
"passed","Thu Mar 06 12:47:39 GMT 2025","Thu Mar 06 12:47:54 GMT 2025","14660","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithNotValidEngineTypeField","Тест создания автомобиля с не валидными данными в поле Engine Type","Тест создания автомобиля с не валидными данными в поле Engine Type"
"passed","Thu Mar 06 12:51:44 GMT 2025","Thu Mar 06 12:51:45 GMT 2025","731","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyToUser","Ввод корректного id и суммы.",""
"passed","Thu Mar 06 12:54:56 GMT 2025","Thu Mar 06 12:54:58 GMT 2025","2351","PFLB Poligon SmokeTests","Tests","tests.apiTests.AuthorizationApiTest","tests.apiTests.AuthorizationApiTest","getAccessToken","getAccessToken",""
"passed","Thu Mar 06 12:55:07 GMT 2025","Thu Mar 06 12:55:09 GMT 2025","1944","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","createHouse","createHouse","Проверка создания нового дома с корректными параметрами"
"passed","Thu Mar 06 12:55:27 GMT 2025","Thu Mar 06 12:55:28 GMT 2025","1052","PFLB Poligon SmokeTests","Tests","tests.dbTests.CarDbTest","tests.dbTests.CarDbTest","checkUserDBTest","Проверка информации по Car в БД","Проверка информации по Car в БД"
"passed","Thu Mar 06 12:48:50 GMT 2025","Thu Mar 06 12:48:55 GMT 2025","5084","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","checkHouseById","Проверка получения данных о доме по ID","Проверка получения данных о доме по ID"
"passed","Thu Mar 06 12:54:59 GMT 2025","Thu Mar 06 12:55:01 GMT 2025","1321","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserApiTest","tests.apiTests.UserApiTest","getUserTest","Проверка получения атрибутов по ID пользователя","Проверка получения атрибутов по ID пользователя"
"passed","Thu Mar 06 12:51:25 GMT 2025","Thu Mar 06 12:51:36 GMT 2025","11893","PFLB Poligon SmokeTests","Tests","tests.uiTests.SellAndBuyCarTest","tests.uiTests.SellAndBuyCarTest","buyCarTest","Проверка покупки машины","Проверка покупки машины"
"passed","Thu Mar 06 12:44:05 GMT 2025","Thu Mar 06 12:44:20 GMT 2025","14711","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:45:52 GMT 2025","Thu Mar 06 12:45:59 GMT 2025","6851","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkUserOnTableTest","Проверка отображения созданного пользователя в таблице Read all","Проверка отображения созданного пользователя в таблице Read all"
"passed","Thu Mar 06 12:46:26 GMT 2025","Thu Mar 06 12:46:36 GMT 2025","10824","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","deleteUserTest","Проверка удаления пользователя с корректным ID","Проверка удаления пользователя с корректным ID"
"passed","Thu Mar 06 12:50:56 GMT 2025","Thu Mar 06 12:51:01 GMT 2025","4463","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNoParking","Проверка создания дома без паркинга","Проверка создания дома без паркинга"
"passed","Thu Mar 06 12:45:34 GMT 2025","Thu Mar 06 12:45:49 GMT 2025","14752","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:46:06 GMT 2025","Thu Mar 06 12:46:11 GMT 2025","4533","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","createUserTest","Проверка создания пользователя с корректными данными","Проверка создания пользователя с корректными данными"
"passed","Thu Mar 06 12:54:47 GMT 2025","Thu Mar 06 12:54:47 GMT 2025","241","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Thu Mar 06 12:42:49 GMT 2025","Thu Mar 06 12:42:49 GMT 2025","368","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectLogin","incorrectLogin",""
"passed","Thu Mar 06 12:44:23 GMT 2025","Thu Mar 06 12:44:38 GMT 2025","14734","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:49:27 GMT 2025","Thu Mar 06 12:49:42 GMT 2025","14756","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Thu Mar 06 12:51:57 GMT 2025","Thu Mar 06 12:51:57 GMT 2025","484","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Thu Mar 06 12:55:09 GMT 2025","Thu Mar 06 12:55:11 GMT 2025","1900","PFLB Poligon SmokeTests","Tests","tests.apiTests.HouseApiTest","tests.apiTests.HouseApiTest","deleteHouse","deleteHouse","Проверка удаления нового дома с корректными параметрами"
"passed","Thu Mar 06 12:52:09 GMT 2025","Thu Mar 06 12:52:10 GMT 2025","237","PFLB Poligon SmokeTests","Tests","tests.uiTests.PlusMoneyTest","tests.uiTests.PlusMoneyTest","testEnteringIncorrectAmount","Ввод корректного id и отрицательной суммы.",""
"passed","Thu Mar 06 12:42:47 GMT 2025","Thu Mar 06 12:42:47 GMT 2025","325","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","fieldPasswordEmptyLogin","fieldPasswordEmptyLogin",""
"passed","Thu Mar 06 12:45:17 GMT 2025","Thu Mar 06 12:45:31 GMT 2025","14763","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:55:18 GMT 2025","Thu Mar 06 12:55:19 GMT 2025","1258","PFLB Poligon SmokeTests","Tests","tests.apiTests.CarApiTest","tests.apiTests.CarApiTest","getCarTest","Проверка получения атрибутов по ID автомобиля","Проверка получения атрибутов по ID автомобиля"
"passed","Thu Mar 06 12:48:14 GMT 2025","Thu Mar 06 12:48:29 GMT 2025","14637","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyModelField","Тест создания автомобиля с пустым полем Model","Тест создания автомобиля с пустым полем Model"
"passed","Thu Mar 06 12:42:51 GMT 2025","Thu Mar 06 12:42:52 GMT 2025","377","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPassword","incorrectPassword",""
"passed","Thu Mar 06 12:46:56 GMT 2025","Thu Mar 06 12:47:00 GMT 2025","4329","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithNotValidData","Тест удаления не существующего автомобиля","Тест удаления не существующего автомобиля"
"passed","Thu Mar 06 12:55:20 GMT 2025","Thu Mar 06 12:55:22 GMT 2025","2721","PFLB Poligon SmokeTests","Tests","tests.apiTests.GetCarsListFromUserApiTest","tests.apiTests.GetCarsListFromUserApiTest","getCarsListApiTest","Проверка, что API возвращает список машин","Сравнение списка машин пользователя"
"passed","Thu Mar 06 12:48:32 GMT 2025","Thu Mar 06 12:48:47 GMT 2025","14624","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithEmptyPriceField","Тест создания автомобиля с пустым полем Price","Тест создания автомобиля с пустым полем Price"
"passed","Thu Mar 06 12:50:38 GMT 2025","Thu Mar 06 12:50:53 GMT 2025","14666","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Thu Mar 06 12:54:34 GMT 2025","Thu Mar 06 12:54:35 GMT 2025","730","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreditTest","tests.uiTests.CreditTest","testAddMoneyNonExistentUser","Ввод некорректного id и суммы.",""
"passed","Thu Mar 06 12:43:30 GMT 2025","Thu Mar 06 12:43:36 GMT 2025","6396","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictUserTest","incorrectEvictUserTest",""
"passed","Thu Mar 06 12:47:03 GMT 2025","Thu Mar 06 12:47:14 GMT 2025","10814","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","deleteNewCarWithValidData","Тест удаления созданного автомобиля","Тест удаления созданного автомобиля"
"passed","Thu Mar 06 12:43:48 GMT 2025","Thu Mar 06 12:44:02 GMT 2025","14809","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:42:56 GMT 2025","Thu Mar 06 12:43:02 GMT 2025","6464","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","settleUser","settleUser",""
"passed","Thu Mar 06 12:43:04 GMT 2025","Thu Mar 06 12:43:11 GMT 2025","6418","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","evictUser","evictUser",""
"passed","Thu Mar 06 12:55:01 GMT 2025","Thu Mar 06 12:55:05 GMT 2025","3181","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserApiTest","tests.apiTests.UserApiTest","workFlowTest","workFlowTest","Создание, чтение, изменение, удаление пользователя"
"passed","Thu Mar 06 12:49:02 GMT 2025","Thu Mar 06 12:49:07 GMT 2025","4571","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouse","Проверка создания дома со всеми заполненными полями","Проверка создания дома со всеми заполненными полями"
"passed","Thu Mar 06 12:44:41 GMT 2025","Thu Mar 06 12:44:56 GMT 2025","14713","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewUserTest","tests.uiTests.CreateNewUserTest","checkNotCreatedUserTest","Проверка отсутствия создания пользователя с Некорректными данными","Проверка отсутствия создания пользователя с Некорректными данными"
"passed","Thu Mar 06 12:42:54 GMT 2025","Thu Mar 06 12:42:54 GMT 2025","421","PFLB Poligon SmokeTests","Tests","tests.uiTests.LoginTest","tests.uiTests.LoginTest","incorrectPasswordAndEmail","incorrectPasswordAndEmail",""
"passed","Thu Mar 06 12:49:45 GMT 2025","Thu Mar 06 12:50:00 GMT 2025","14756","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
"passed","Thu Mar 06 12:43:38 GMT 2025","Thu Mar 06 12:43:44 GMT 2025","6380","PFLB Poligon SmokeTests","Tests","tests.uiTests.CheckInCheckOutTest","tests.uiTests.CheckInCheckOutTest","incorrectEvictHouseTest","incorrectEvictHouseTest",""
"passed","Thu Mar 06 12:55:23 GMT 2025","Thu Mar 06 12:55:24 GMT 2025","1213","PFLB Poligon SmokeTests","Tests","tests.dbTests.UserDbTest","tests.dbTests.UserDbTest","checkUserDBTest","Проверка информации по ID пользователя в БД","Проверка информации по ID пользователя в БД"
"passed","Thu Mar 06 12:46:44 GMT 2025","Thu Mar 06 12:46:48 GMT 2025","4454","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewCarTest","tests.uiTests.CreateNewCarTest","createNewCarWithValidData","Тест создания автомобиля с валидными данными","Тест создания автомобиля с валидными данными"
"passed","Thu Mar 06 12:55:07 GMT 2025","Thu Mar 06 12:55:07 GMT 2025","638","PFLB Poligon SmokeTests","Tests","tests.apiTests.UserInfoApiTest","tests.apiTests.UserInfoApiTest","getUserInfoTest","Проверка информации по ID пользователя","Проверка информации по ID пользователя"
"passed","Thu Mar 06 12:50:21 GMT 2025","Thu Mar 06 12:50:35 GMT 2025","14691","PFLB Poligon SmokeTests","Tests","tests.uiTests.CreateNewHouseTest","tests.uiTests.CreateNewHouseTest","createNewHouseNegative","Проверка отказа создания дома с невалидными данными","Проверка отказа создания дома с невалидными данными"
